node_id,node_coordinate,lat,lon
295164459,"(45.011281, 39.009701)",45.011281,39.009701
1494348912,"(45.01079, 39.009619)",45.01079,39.009619
3767316988,"(45.011136, 39.009854)",45.011136,39.009854
296173395,"(45.011219, 39.009911)",45.011219,39.009911
297087405,"(45.011558, 39.014747)",45.011558,39.014747
2428405394,"(45.010978, 39.010512)",45.010978,39.010512
2428405393,"(45.010842, 39.011133)",45.010842,39.011133
2428405392,"(45.010638, 39.012152)",45.010638,39.012152
2428405390,"(45.010555, 39.012569)",45.010555,39.012569
2428405389,"(45.01055, 39.012687)",45.01055,39.012687
2428405391,"(45.010592, 39.012841)",45.010592,39.012841
1494348904,"(45.010113, 39.011817)",45.010113,39.011817
295164394,"(45.010686, 39.012752)",45.010686,39.012752
295164397,"(45.011098, 39.012355)",45.011098,39.012355
3767317022,"(45.011202, 39.012248)",45.011202,39.012248
295164399,"(45.011364, 39.012079)",45.011364,39.012079
295164415,"(45.011312, 39.011422)",45.011312,39.011422
295164456,"(45.011206, 39.010127)",45.011206,39.010127
3767316998,"(45.011323, 39.010109)",45.011323,39.010109
2428405396,"(45.011035, 39.012683)",45.011035,39.012683
3767317027,"(45.011346, 39.012644)",45.011346,39.012644
3767317000,"(45.011385, 39.011411)",45.011385,39.011411
3767317028,"(45.011326, 39.011601)",45.011326,39.011601
1494348906,"(45.010298, 39.010936)",45.010298,39.010936
297087404,"(45.011477, 39.013666)",45.011477,39.013666
3767317029,"(45.011403, 39.012504)",45.011403,39.012504
4807228549,"(45.011408, 39.012563)",45.011408,39.012563
295168966,"(45.011411, 39.012595)",45.011411,39.012595
4677056755,"(45.011492, 39.022112)",45.011492,39.022112
297087351,"(45.010308, 39.015986)",45.010308,39.015986
295173016,"(45.010416, 39.01792)",45.010416,39.01792
297087352,"(45.010375, 39.017061)",45.010375,39.017061
297087407,"(45.011712, 39.016898)",45.011712,39.016898
297087375,"(45.013445, 39.016663)",45.013445,39.016663
297087390,"(45.01337, 39.015605)",45.01337,39.015605
297087406,"(45.011624, 39.015801)",45.011624,39.015801
297087374,"(45.013568, 39.018378)",45.013568,39.018378
295173082,"(45.011777, 39.017771)",45.011777,39.017771
297087353,"(45.010463, 39.018772)",45.010463,39.018772
4677056750,"(45.011393, 39.019546)",45.011393,39.019546
295168958,"(45.011967, 39.020316)",45.011967,39.020316
297087408,"(45.011844, 39.018592)",45.011844,39.018592
2849847593,"(45.011927, 39.019757)",45.011927,39.019757
295173048,"(45.010765, 39.023116)",45.010765,39.023116
295172415,"(45.010764, 39.024857)",45.010764,39.024857
375812082,"(45.010585, 39.025739)",45.010585,39.025739
295172424,"(45.012053, 39.025424)",45.012053,39.025424
3694616828,"(45.012025, 39.025557)",45.012025,39.025557
2491374509,"(45.012131, 39.025458)",45.012131,39.025458
297087356,"(45.01084, 39.023942)",45.01084,39.023942
5407421714,"(45.011134, 39.023904)",45.011134,39.023904
295172998,"(45.01089, 39.024909)",45.01089,39.024909
375812099,"(45.010289, 39.027098)",45.010289,39.027098
674010850,"(45.011846, 39.027743)",45.011846,39.027743
375812094,"(45.011723, 39.026977)",45.011723,39.026977
375812090,"(45.010439, 39.026412)",45.010439,39.026412
1721836847,"(45.011963, 39.027184)",45.011963,39.027184
375812086,"(45.011872, 39.026276)",45.011872,39.026276
297087372,"(45.013813, 39.021853)",45.013813,39.021853
297087409,"(45.012085, 39.022032)",45.012085,39.022032
517294901,"(45.012102, 39.022278)",45.012102,39.022278
297087355,"(45.010684, 39.022221)",45.010684,39.022221
295172675,"(45.010332, 39.033154)",45.010332,39.033154
295172681,"(45.010138, 39.033212)",45.010138,39.033212
1721801339,"(45.010304, 39.032206)",45.010304,39.032206
1721801413,"(45.010963, 39.032441)",45.010963,39.032441
1721801417,"(45.010992, 39.032281)",45.010992,39.032281
1721801325,"(45.010126, 39.033059)",45.010126,39.033059
1721801329,"(45.010212, 39.031686)",45.010212,39.031686
1721801323,"(45.01011, 39.032206)",45.01011,39.032206
1721801359,"(45.010399, 39.031754)",45.010399,39.031754
1721801372,"(45.010454, 39.03149)",45.010454,39.03149
375812105,"(45.011581, 39.027644)",45.011581,39.027644
1721778878,"(45.011332, 39.031561)",45.011332,39.031561
1721778882,"(45.011438, 39.030968)",45.011438,39.030968
1721778873,"(45.011006, 39.030794)",45.011006,39.030794
1721778872,"(45.010952, 39.030936)",45.010952,39.030936
2491293103,"(45.010253, 39.029512)",45.010253,39.029512
2491293105,"(45.011365, 39.029963)",45.011365,39.029963
295172420,"(45.011109, 39.02986)",45.011109,39.02986
1721752333,"(45.011643, 39.033022)",45.011643,39.033022
1805978614,"(45.011871, 39.033091)",45.011871,39.033091
1721836828,"(45.011549, 39.027793)",45.011549,39.027793
375812116,"(45.011439, 39.028311)",45.011439,39.028311
1721778871,"(45.010799, 39.031335)",45.010799,39.031335
2491293106,"(45.01143, 39.031603)",45.01143,39.031603
1721752338,"(45.012013, 39.033901)",45.012013,39.033901
1721752336,"(45.011881, 39.033025)",45.011881,39.033025
1721836830,"(45.011606, 39.028886)",45.011606,39.028886
674010848,"(45.011479, 39.029489)",45.011479,39.029489
1721836836,"(45.011827, 39.027835)",45.011827,39.027835
1721836834,"(45.011814, 39.027896)",45.011814,39.027896
1721836832,"(45.011707, 39.028406)",45.011707,39.028406
1721778897,"(45.012115, 39.0311)",45.012115,39.0311
1721778889,"(45.011802, 39.031761)",45.011802,39.031761
1721778894,"(45.011941, 39.031139)",45.011941,39.031139
1721752334,"(45.011725, 39.032808)",45.011725,39.032808
1805978615,"(45.011911, 39.032891)",45.011911,39.032891
1721801378,"(45.010512, 39.031211)",45.010512,39.031211
1721801389,"(45.010587, 39.031523)",45.010587,39.031523
938499690,"(45.011103, 39.033496)",45.011103,39.033496
1666649526,"(45.012155, 39.038927)",45.012155,39.038927
1666649544,"(45.012077, 39.039027)",45.012077,39.039027
1069223171,"(45.011166, 39.038969)",45.011166,39.038969
295172593,"(45.011622, 39.038244)",45.011622,39.038244
1666649550,"(45.011557, 39.038348)",45.011557,39.038348
1666649562,"(45.011687, 39.038514)",45.011687,39.038514
2852439854,"(45.010844, 39.039352)",45.010844,39.039352
1675798816,"(45.010662, 39.039125)",45.010662,39.039125
2852439855,"(45.011104, 39.038915)",45.011104,39.038915
1673989280,"(45.011222, 39.037881)",45.011222,39.037881
1675798814,"(45.010538, 39.037307)",45.010538,39.037307
1069223720,"(45.010794, 39.037168)",45.010794,39.037168
1675798811,"(45.010328, 39.039096)",45.010328,39.039096
2852439856,"(45.011571, 39.038183)",45.011571,39.038183
1693886179,"(45.010155, 39.034255)",45.010155,39.034255
1069222402,"(45.010287, 39.036519)",45.010287,39.036519
1693886205,"(45.011733, 39.033776)",45.011733,39.033776
1012716367,"(45.011497, 39.033672)",45.011497,39.033672
1012716413,"(45.011418, 39.034061)",45.011418,39.034061
1012716409,"(45.010716, 39.033769)",45.010716,39.033769
938500574,"(45.011572, 39.033705)",45.011572,39.033705
1673989259,"(45.010492, 39.035963)",45.010492,39.035963
938500583,"(45.01113, 39.034985)",45.01113,39.034985
1673989262,"(45.010504, 39.036797)",45.010504,39.036797
1013256702,"(45.010579, 39.035233)",45.010579,39.035233
2491519702,"(45.010165, 39.03934)",45.010165,39.03934
2852439857,"(45.012159, 39.037227)",45.012159,39.037227
1780762040,"(45.011707, 39.036662)",45.011707,39.036662
2491492065,"(45.011211, 39.03485)",45.011211,39.03485
938500584,"(45.011559, 39.034269)",45.011559,39.034269
938500585,"(45.011491, 39.034066)",45.011491,39.034066
1666465058,"(45.012132, 39.038407)",45.012132,39.038407
1666465057,"(45.011794, 39.037968)",45.011794,39.037968
1673989283,"(45.01131, 39.03783)",45.01131,39.03783
1675798818,"(45.010924, 39.037787)",45.010924,39.037787
1673989266,"(45.010548, 39.036038)",45.010548,39.036038
1012711146,"(45.010932, 39.034605)",45.010932,39.034605
1012711120,"(45.010645, 39.035119)",45.010645,39.035119
4807012143,"(45.010624, 39.035154)",45.010624,39.035154
938501472,"(45.012109, 39.035967)",45.012109,39.035967
938500582,"(45.011877, 39.035865)",45.011877,39.035865
1693886208,"(45.011728, 39.03512)",45.011728,39.03512
1693886198,"(45.01156, 39.035496)",45.01156,39.035496
938500578,"(45.012314, 39.036451)",45.012314,39.036451
938500579,"(45.011814, 39.036283)",45.011814,39.036283
938500581,"(45.011774, 39.036209)",45.011774,39.036209
1673989255,"(45.010255, 39.036478)",45.010255,39.036478
295172638,"(45.012213, 39.037297)",45.012213,39.037297
1034184207,"(45.010824, 39.035551)",45.010824,39.035551
2491492064,"(45.010816, 39.035564)",45.010816,39.035564
1069221753,"(45.010974, 39.043532)",45.010974,39.043532
2852439853,"(45.010502, 39.039823)",45.010502,39.039823
295172586,"(45.01057, 39.039916)",45.01057,39.039916
1675798817,"(45.010891, 39.039405)",45.010891,39.039405
1652181706,"(45.010968, 39.039656)",45.010968,39.039656
1655832008,"(45.011115, 39.039857)",45.011115,39.039857
446941290,"(45.011261, 39.040268)",45.011261,39.040268
1069222330,"(45.012071, 39.043563)",45.012071,39.043563
1837449766,"(45.012115, 39.043493)",45.012115,39.043493
446941334,"(45.011384, 39.042472)",45.011384,39.042472
446941295,"(45.013095, 39.043596)",45.013095,39.043596
1192503887,"(45.011509, 39.042277)",45.011509,39.042277
446941338,"(45.011736, 39.041862)",45.011736,39.041862
1192503859,"(45.011476, 39.041543)",45.011476,39.041543
1192503860,"(45.01175, 39.041083)",45.01175,39.041083
1192503862,"(45.011653, 39.040962)",45.011653,39.040962
446941292,"(45.010907, 39.040835)",45.010907,39.040835
295164253,"(45.01013, 39.040615)",45.01013,39.040615
1687788411,"(45.010671, 39.040128)",45.010671,39.040128
1687788408,"(45.010536, 39.039971)",45.010536,39.039971
1687788409,"(45.010592, 39.040254)",45.010592,39.040254
1687788407,"(45.010451, 39.040104)",45.010451,39.040104
4776647690,"(45.012461, 39.048175)",45.012461,39.048175
4776647689,"(45.012098, 39.048278)",45.012098,39.048278
4776647695,"(45.012183, 39.04737)",45.012183,39.04737
4776647693,"(45.011895, 39.046725)",45.011895,39.046725
4776647694,"(45.011729, 39.047168)",45.011729,39.047168
4776647688,"(45.011686, 39.04704)",45.011686,39.04704
4776647687,"(45.011504, 39.046933)",45.011504,39.046933
4776647686,"(45.011435, 39.046692)",45.011435,39.046692
4776647685,"(45.011568, 39.046338)",45.011568,39.046338
4776647684,"(45.011769, 39.046477)",45.011769,39.046477
1705389272,"(45.012141, 39.048463)",45.012141,39.048463
1705389266,"(45.012001, 39.048617)",45.012001,39.048617
1705389262,"(45.011867, 39.048743)",45.011867,39.048743
1805020331,"(45.011739, 39.048838)",45.011739,39.048838
301499420,"(45.01162, 39.048862)",45.01162,39.048862
301499421,"(45.011568, 39.048797)",45.011568,39.048797
798367870,"(45.010249, 39.056734)",45.010249,39.056734
798367862,"(45.010818, 39.055987)",45.010818,39.055987
798367860,"(45.010892, 39.055767)",45.010892,39.055767
798367855,"(45.010906, 39.055496)",45.010906,39.055496
798367849,"(45.010885, 39.054871)",45.010885,39.054871
798367844,"(45.010925, 39.054689)",45.010925,39.054689
1866905815,"(45.010957, 39.054601)",45.010957,39.054601
297110680,"(45.010991, 39.054546)",45.010991,39.054546
297110677,"(45.011224, 39.05448)",45.011224,39.05448
297110666,"(45.012082, 39.054229)",45.012082,39.054229
297110684,"(45.01094, 39.054506)",45.01094,39.054506
297110686,"(45.010885, 39.054432)",45.010885,39.054432
657741765,"(45.010734, 39.053752)",45.010734,39.053752
297110664,"(45.012222, 39.054117)",45.012222,39.054117
435772797,"(45.011875, 39.06258)",45.011875,39.06258
2401150572,"(45.011909, 39.063113)",45.011909,39.063113
435772805,"(45.011972, 39.063488)",45.011972,39.063488
654768091,"(45.011112, 39.062252)",45.011112,39.062252
654768031,"(45.011325, 39.061875)",45.011325,39.061875
435772745,"(45.010841, 39.062732)",45.010841,39.062732
435772738,"(45.010556, 39.063067)",45.010556,39.063067
654768027,"(45.011479, 39.061598)",45.011479,39.061598
435772731,"(45.012059, 39.061377)",45.012059,39.061377
4194874176,"(45.012002, 39.061377)",45.012002,39.061377
435772734,"(45.011813, 39.061378)",45.011813,39.061378
435772715,"(45.011596, 39.061439)",45.011596,39.061439
435772746,"(45.010685, 39.062942)",45.010685,39.062942
435772728,"(45.011408, 39.061729)",45.011408,39.061729
435772713,"(45.010855, 39.061696)",45.010855,39.061696
435772714,"(45.010733, 39.061768)",45.010733,39.061768
435772711,"(45.01053, 39.062041)",45.01053,39.062041
435772712,"(45.010365, 39.062142)",45.010365,39.062142
435772708,"(45.010144, 39.062225)",45.010144,39.062225
435772768,"(45.010586, 39.064606)",45.010586,39.064606
435772767,"(45.010708, 39.064596)",45.010708,39.064596
435772766,"(45.011043, 39.064636)",45.011043,39.064636
435772777,"(45.011694, 39.064772)",45.011694,39.064772
435772774,"(45.011797, 39.064914)",45.011797,39.064914
435772772,"(45.011832, 39.065001)",45.011832,39.065001
574152275,"(45.011847, 39.065305)",45.011847,39.065305
3217013836,"(45.010554, 39.064996)",45.010554,39.064996
3217013833,"(45.010499, 39.065094)",45.010499,39.065094
3213675757,"(45.010542, 39.065814)",45.010542,39.065814
654768016,"(45.010572, 39.065808)",45.010572,39.065808
654768014,"(45.010761, 39.06578)",45.010761,39.06578
347390251,"(45.011122, 39.065715)",45.011122,39.065715
5088121784,"(45.010608, 39.066055)",45.010608,39.066055
5088121782,"(45.010791, 39.066044)",45.010791,39.066044
2702240416,"(45.01044, 39.066073)",45.01044,39.066073
671907731,"(45.011132, 39.066549)",45.011132,39.066549
347390260,"(45.011136, 39.066995)",45.011136,39.066995
2702240434,"(45.01113, 39.066439)",45.01113,39.066439
671907732,"(45.011124, 39.066047)",45.011124,39.066047
2702240433,"(45.011122, 39.06581)",45.011122,39.06581
2702240430,"(45.010994, 39.066027)",45.010994,39.066027
2702240435,"(45.011182, 39.065909)",45.011182,39.065909
2702240442,"(45.011449, 39.066218)",45.011449,39.066218
2401150543,"(45.012081, 39.065513)",45.012081,39.065513
671907738,"(45.011193, 39.06827)",45.011193,39.06827
671907749,"(45.011803, 39.068261)",45.011803,39.068261
671907737,"(45.011189, 39.068506)",45.011189,39.068506
671907736,"(45.011122, 39.068605)",45.011122,39.068605
2401150567,"(45.01106, 39.068626)",45.01106,39.068626
4180908071,"(45.010171, 39.068643)",45.010171,39.068643
671907739,"(45.011144, 39.068268)",45.011144,39.068268
5088121783,"(45.010792, 39.067006)",45.010792,39.067006
671907741,"(45.01114, 39.067651)",45.01114,39.067651
671907740,"(45.01114, 39.067464)",45.01114,39.067464
5088121776,"(45.011847, 39.066435)",45.011847,39.066435
2702240458,"(45.012019, 39.066436)",45.012019,39.066436
671907734,"(45.012026, 39.066966)",45.012026,39.066966
5088121774,"(45.011332, 39.066435)",45.011332,39.066435
5088121775,"(45.011341, 39.066989)",45.011341,39.066989
435772770,"(45.011861, 39.065588)",45.011861,39.065588
582617081,"(45.011894, 39.065583)",45.011894,39.065583
5285730695,"(45.010129, 39.066787)",45.010129,39.066787
5285730694,"(45.010142, 39.0667)",45.010142,39.0667
671907733,"(45.011971, 39.067221)",45.011971,39.067221
582617088,"(45.012164, 39.065482)",45.012164,39.065482
671907746,"(45.011971, 39.06743)",45.011971,39.06743
671907747,"(45.011967, 39.067629)",45.011967,39.067629
671907745,"(45.011965, 39.067742)",45.011965,39.067742
2702240445,"(45.011472, 39.066432)",45.011472,39.066432
4746569722,"(45.011612, 39.065337)",45.011612,39.065337
574152267,"(45.011388, 39.065424)",45.011388,39.065424
671907743,"(45.011143, 39.068078)",45.011143,39.068078
671907742,"(45.01114, 39.067866)",45.01114,39.067866
657721761,"(45.011958, 39.068913)",45.011958,39.068913
3204398970,"(45.011721, 39.068956)",45.011721,39.068956
571853280,"(45.012226, 39.066946)",45.012226,39.066946
671907748,"(45.011886, 39.067868)",45.011886,39.067868
5088121780,"(45.011507, 39.066433)",45.011507,39.066433
5088121779,"(45.011683, 39.066977)",45.011683,39.066977
5088121778,"(45.011677, 39.066434)",45.011677,39.066434
5088121777,"(45.01185, 39.066972)",45.01185,39.066972
657721760,"(45.012191, 39.0684)",45.012191,39.0684
1314074646,"(45.012032, 39.068523)",45.012032,39.068523
1977554435,"(45.011981, 39.068594)",45.011981,39.068594
1314074651,"(45.011931, 39.068664)",45.011931,39.068664
598436341,"(45.011353, 39.065673)",45.011353,39.065673
1984278994,"(45.011428, 39.065848)",45.011428,39.065848
598436342,"(45.011529, 39.065961)",45.011529,39.065961
1984279028,"(45.01164, 39.065985)",45.01164,39.065985
598436346,"(45.01173, 39.065957)",45.01173,39.065957
3393612522,"(45.011772, 39.065875)",45.011772,39.065875
1984290171,"(45.011832, 39.065802)",45.011832,39.065802
582617108,"(45.012177, 39.065414)",45.012177,39.065414
443016103,"(45.011127, 39.074168)",45.011127,39.074168
443016105,"(45.011129, 39.073893)",45.011129,39.073893
443016106,"(45.011011, 39.073873)",45.011011,39.073873
563675111,"(45.011172, 39.074166)",45.011172,39.074166
437854595,"(45.011229, 39.07417)",45.011229,39.07417
1830939838,"(45.01146, 39.07417)",45.01146,39.07417
437854597,"(45.011603, 39.07423)",45.011603,39.07423
437854604,"(45.011675, 39.074395)",45.011675,39.074395
437854603,"(45.011699, 39.074678)",45.011699,39.074678
437854602,"(45.011723, 39.075389)",45.011723,39.075389
441418981,"(45.011345, 39.072776)",45.011345,39.072776
441462296,"(45.011341, 39.072383)",45.011341,39.072383
441418976,"(45.01134, 39.072305)",45.01134,39.072305
536691487,"(45.011057, 39.071349)",45.011057,39.071349
574624455,"(45.010122, 39.071176)",45.010122,39.071176
536691477,"(45.010533, 39.071131)",45.010533,39.071131
536691475,"(45.010594, 39.071333)",45.010594,39.071333
574624458,"(45.01027, 39.071116)",45.01027,39.071116
574624461,"(45.010268, 39.07151)",45.010268,39.07151
574624467,"(45.010161, 39.071584)",45.010161,39.071584
563675122,"(45.010871, 39.075596)",45.010871,39.075596
536691481,"(45.011339, 39.070357)",45.011339,39.070357
3204398971,"(45.011792, 39.070466)",45.011792,39.070466
571853294,"(45.01232, 39.070603)",45.01232,39.070603
563675143,"(45.011303, 39.075384)",45.011303,39.075384
559659999,"(45.010872, 39.074154)",45.010872,39.074154
574624470,"(45.010173, 39.071985)",45.010173,39.071985
437854601,"(45.011857, 39.075392)",45.011857,39.075392
437372373,"(45.011789, 39.076407)",45.011789,39.076407
441418951,"(45.012237, 39.072303)",45.012237,39.072303
536775892,"(45.011418, 39.071345)",45.011418,39.071345
536691483,"(45.011338, 39.070205)",45.011338,39.070205
536691471,"(45.01092, 39.070211)",45.01092,39.070211
4178233224,"(45.010886, 39.070502)",45.010886,39.070502
4178233222,"(45.010823, 39.07073)",45.010823,39.07073
4178233223,"(45.010846, 39.070886)",45.010846,39.070886
536691473,"(45.01102, 39.071002)",45.01102,39.071002
536691485,"(45.011031, 39.071262)",45.011031,39.071262
582819761,"(45.011242, 39.081762)",45.011242,39.081762
1830939837,"(45.011313, 39.081258)",45.011313,39.081258
437372674,"(45.011561, 39.080568)",45.011561,39.080568
1704405475,"(45.011637, 39.080594)",45.011637,39.080594
1704405477,"(45.011864, 39.080736)",45.011864,39.080736
1767358105,"(45.011991, 39.080754)",45.011991,39.080754
437818089,"(45.011056, 39.081407)",45.011056,39.081407
437840671,"(45.010328, 39.080558)",45.010328,39.080558
437818088,"(45.010338, 39.080404)",45.010338,39.080404
437818093,"(45.010255, 39.081695)",45.010255,39.081695
441422236,"(45.011558, 39.080461)",45.011558,39.080461
443717847,"(45.011605, 39.078561)",45.011605,39.078561
437372290,"(45.011795, 39.07856)",45.011795,39.07856
663266091,"(45.011166, 39.076365)",45.011166,39.076365
437372394,"(45.011795, 39.07771)",45.011795,39.07771
437372377,"(45.011937, 39.077743)",45.011937,39.077743
443717845,"(45.01194, 39.07853)",45.01194,39.07853
437372300,"(45.011941, 39.078558)",45.011941,39.078558
2475033657,"(45.011459, 39.076443)",45.011459,39.076443
563675096,"(45.011414, 39.076447)",45.011414,39.076447
441418940,"(45.012386, 39.076377)",45.012386,39.076377
443717837,"(45.011793, 39.078739)",45.011793,39.078739
441422237,"(45.011784, 39.080535)",45.011784,39.080535
437372685,"(45.01154, 39.079936)",45.01154,39.079936
1089118612,"(45.010369, 39.079176)",45.010369,39.079176
1089118609,"(45.010369, 39.079074)",45.010369,39.079074
1089118608,"(45.010369, 39.079045)",45.010369,39.079045
443717839,"(45.01037, 39.07874)",45.01037,39.07874
443717841,"(45.010371, 39.078029)",45.010371,39.078029
1089118618,"(45.010107, 39.078028)",45.010107,39.078028
437372370,"(45.011781, 39.080621)",45.011781,39.080621
1767358104,"(45.01199, 39.080669)",45.01199,39.080669
2523567124,"(45.010123, 39.08748)",45.010123,39.08748
2523567128,"(45.01029, 39.087477)",45.01029,39.087477
2523567131,"(45.01048, 39.087661)",45.01048,39.087661
2523567132,"(45.010561, 39.087812)",45.010561,39.087812
3817371517,"(45.010323, 39.083823)",45.010323,39.083823
3817371523,"(45.010461, 39.083833)",45.010461,39.083833
3817371526,"(45.010495, 39.083609)",45.010495,39.083609
3817371524,"(45.010479, 39.083277)",45.010479,39.083277
3817371530,"(45.010562, 39.085915)",45.010562,39.085915
3817371532,"(45.010603, 39.08617)",45.010603,39.08617
3817371519,"(45.01043, 39.086215)",45.01043,39.086215
3817371518,"(45.010351, 39.085956)",45.010351,39.085956
3817371529,"(45.010555, 39.085873)",45.010555,39.085873
3817371528,"(45.010532, 39.085646)",45.010532,39.085646
3817371527,"(45.010507, 39.085401)",45.010507,39.085401
3817371516,"(45.010293, 39.085707)",45.010293,39.085707
3817371538,"(45.010673, 39.082673)",45.010673,39.082673
3817371533,"(45.010604, 39.08277)",45.010604,39.08277
3817371535,"(45.010636, 39.083745)",45.010636,39.083745
3817371534,"(45.010625, 39.084349)",45.010625,39.084349
3817371531,"(45.01058, 39.08448)",45.01058,39.08448
3817371521,"(45.010453, 39.082982)",45.010453,39.082982
3817371515,"(45.010236, 39.082294)",45.010236,39.082294
3817371514,"(45.010227, 39.082205)",45.010227,39.082205
295173766,"(45.010869, 39.082392)",45.010869,39.082392
3817371522,"(45.010453, 39.084854)",45.010453,39.084854
1704405486,"(45.012107, 39.083247)",45.012107,39.083247
1704405479,"(45.011927, 39.082874)",45.011927,39.082874
3817371525,"(45.010481, 39.085133)",45.010481,39.085133
3817371513,"(45.010198, 39.085464)",45.010198,39.085464
2523567134,"(45.010649, 39.088688)",45.010649,39.088688
2523567135,"(45.010803, 39.090228)",45.010803,39.090228
2523567142,"(45.010946, 39.092132)",45.010946,39.092132
2523567143,"(45.010954, 39.092372)",45.010954,39.092372
2523567141,"(45.010881, 39.092633)",45.010881,39.092633
2523567136,"(45.010821, 39.093127)",45.010821,39.093127
1705350705,"(45.010406, 39.099304)",45.010406,39.099304
1705350729,"(45.011207, 39.096952)",45.011207,39.096952
1705350732,"(45.011285, 39.097456)",45.011285,39.097456
2394982451,"(45.01137, 39.097459)",45.01137,39.097459
2394982447,"(45.010605, 39.097743)",45.010605,39.097743
2394982446,"(45.010547, 39.097705)",45.010547,39.097705
1705350706,"(45.010422, 39.097741)",45.010422,39.097741
2394982444,"(45.010356, 39.097493)",45.010356,39.097493
1705350708,"(45.010435, 39.097183)",45.010435,39.097183
801859615,"(45.010193, 39.097381)",45.010193,39.097381
1705350714,"(45.010684, 39.096761)",45.010684,39.096761
1705350719,"(45.010939, 39.096686)",45.010939,39.096686
348212875,"(45.010506, 39.09562)",45.010506,39.09562
348212873,"(45.011342, 39.095735)",45.011342,39.095735
801859812,"(45.011235, 39.095522)",45.011235,39.095522
801859709,"(45.01109, 39.095112)",45.01109,39.095112
2523567144,"(45.011015, 39.094767)",45.011015,39.094767
801859497,"(45.010986, 39.094431)",45.010986,39.094431
348212874,"(45.011461, 39.095843)",45.011461,39.095843
348212876,"(45.010909, 39.095649)",45.010909,39.095649
348212871,"(45.011994, 39.096691)",45.011994,39.096691
1705350734,"(45.011278, 39.096403)",45.011278,39.096403
1705350730,"(45.011213, 39.096781)",45.011213,39.096781
2523567133,"(45.010582, 39.093981)",45.010582,39.093981
2523567129,"(45.010399, 39.09435)",45.010399,39.09435
3278096676,"(45.010306, 39.095579)",45.010306,39.095579
577008766,"(45.010236, 39.095533)",45.010236,39.095533
657771795,"(45.012717, 39.098884)",45.012717,39.098884
2398666338,"(45.011833, 39.098428)",45.011833,39.098428
2398666339,"(45.011908, 39.09863)",45.011908,39.09863
1812313959,"(45.012011, 39.097134)",45.012011,39.097134
1812313956,"(45.012109, 39.097315)",45.012109,39.097315
2398666341,"(45.012197, 39.09732)",45.012197,39.09732
1705350728,"(45.011197, 39.096874)",45.011197,39.096874
801859832,"(45.012088, 39.096336)",45.012088,39.096336
801859491,"(45.012015, 39.096607)",45.012015,39.096607
3195289180,"(45.010365, 39.101102)",45.010365,39.101102
4730150765,"(45.010988, 39.106457)",45.010988,39.106457
4730150775,"(45.011872, 39.10595)",45.011872,39.10595
4730150773,"(45.011709, 39.106043)",45.011709,39.106043
4730150767,"(45.011164, 39.106356)",45.011164,39.106356
3162723854,"(45.010664, 39.106047)",45.010664,39.106047
4730150769,"(45.011367, 39.10624)",45.011367,39.10624
3162723837,"(45.011988, 39.105057)",45.011988,39.105057
3162723857,"(45.012192, 39.105766)",45.012192,39.105766
3162723821,"(45.012631, 39.103678)",45.012631,39.103678
4730150777,"(45.012028, 39.10586)",45.012028,39.10586
4730150771,"(45.011542, 39.106139)",45.011542,39.106139
1705350711,"(45.010649, 39.100728)",45.010649,39.100728
295195811,"(45.011888, 39.111689)",45.011888,39.111689
296707778,"(45.010676, 39.109169)",45.010676,39.109169
296707788,"(45.011027, 39.111932)",45.011027,39.111932
295195855,"(45.010274, 39.106136)",45.010274,39.106136
1832823697,"(45.01038, 39.10687)",45.01038,39.10687
3162729063,"(45.01081, 39.10656)",45.01081,39.10656
295195812,"(45.011264, 39.106593)",45.011264,39.106593
295193231,"(45.012455, 39.108962)",45.012455,39.108962
295195846,"(45.012119, 39.113474)",45.012119,39.113474
295192749,"(45.011582, 39.116241)",45.011582,39.116241
295195848,"(45.010375, 39.113916)",45.010375,39.113916
295192750,"(45.01151, 39.116447)",45.01151,39.116447
295192747,"(45.011363, 39.116654)",45.011363,39.116654
295192748,"(45.011242, 39.116745)",45.011242,39.116745
2395961028,"(45.011651, 39.116534)",45.011651,39.116534
295192752,"(45.01171, 39.116194)",45.01171,39.116194
295195810,"(45.012425, 39.115935)",45.012425,39.115935
295185112,"(45.012125, 39.118361)",45.012125,39.118361
295195839,"(45.012969, 39.113206)",45.012969,39.113206
3816874728,"(45.010195, 39.117953)",45.010195,39.117953
2476692011,"(45.011048, 39.117634)",45.011048,39.117634
295153619,"(45.010651, 39.117369)",45.010651,39.117369
295195861,"(45.010358, 39.113757)",45.010358,39.113757
3816874730,"(45.010405, 39.118058)",45.010405,39.118058
295176319,"(45.011279, 39.118004)",45.011279,39.118004
3816874734,"(45.010631, 39.11817)",45.010631,39.11817
2072048138,"(45.010867, 39.118288)",45.010867,39.118288
3816874731,"(45.01043, 39.119844)",45.01043,39.119844
3816880617,"(45.010116, 39.119505)",45.010116,39.119505
3816880618,"(45.010186, 39.120052)",45.010186,39.120052
3816884774,"(45.011505, 39.119773)",45.011505,39.119773
2072048135,"(45.011576, 39.119934)",45.011576,39.119934
3816884772,"(45.011431, 39.119602)",45.011431,39.119602
3816884771,"(45.011354, 39.119426)",45.011354,39.119426
3816874729,"(45.010241, 39.119399)",45.010241,39.119399
3816874736,"(45.010826, 39.118653)",45.010826,39.118653
3816884781,"(45.011819, 39.120239)",45.011819,39.120239
2149930882,"(45.011049, 39.118713)",45.011049,39.118713
